stakeholder,industry,materialType,certificationStatus,supplyReliability,technicalQualificationStatus,deliveryTimeline,annualSteelVolumeTonnes,conventionalSteelPricePerTonne,greenPremiumPerTonne,totalPremium,premiumPerProduct,premiumPercentage,baselineCo2Intensity,greenSteelCo2Intensity,co2Saved,proofScore,carbonPrice,indicativeCarbonValue,costSensitivity,proofSensitivity,claimRiskSensitivity,strategicFocus,supplySensitivity,technicalSensitivity,urgencySensitivity,price_objection,proof_certification_objection,greenwashing_objection,supply_reliability_objection,internal_approval_objection,technical_quality_objection,low_urgency_objection
Compliance,Renewable Energy,Forged Components,Pending,High,Qualified,Within 3 months,1323.0,657.0,169.0,223587.0,0.890015405008419,0.2572298325722983,1.7345723265174802,0.7130252879109417,1351.5067320764504,0.4,85.0,114878.07222649828,0.2,0.95,0.95,0.4,0.3,0.7,0.9,1,0,1,0,1,0,1
Procurement,Renewable Energy,Wire Rod,Not started,High,Not qualified,Within 3 months,30114.0,721.0,91.0,2740374.0,3.3553532006802844,0.1262135922330097,2.2805561640705383,0.5156873250435858,53147.260218457646,0.5,85.0,4517517.1185689,0.9,0.5,0.3,0.5,0.8,0.6,0.5,1,1,1,1,0,1,1
Sustainability,Renewable Energy,Wire Rod,Not started,High,Not qualified,Within 3 months,30114.0,721.0,91.0,2740374.0,3.3553532006802844,0.1262135922330097,2.2805561640705383,0.5156873250435858,53147.260218457646,0.5,85.0,4517517.1185689,0.3,0.9,0.85,0.7,0.3,0.4,0.7,1,1,1,0,1,0,0
Management,Renewable Energy,Wire Rod,Not started,High,Not qualified,Within 3 months,30114.0,721.0,91.0,2740374.0,3.3553532006802844,0.1262135922330097,2.2805561640705383,0.5156873250435858,53147.260218457646,0.5,85.0,4517517.1185689,0.6,0.5,0.5,0.95,0.6,0.5,0.6,1,0,0,0,0,1,0
Compliance,Renewable Energy,Wire Rod,Not started,High,Not qualified,Within 3 months,30114.0,721.0,91.0,2740374.0,3.3553532006802844,0.1262135922330097,2.2805561640705383,0.5156873250435858,53147.260218457646,0.5,85.0,4517517.1185689,0.2,0.95,0.95,0.4,0.3,0.7,0.9,1,1,1,0,0,0,0
Procurement,Automotive,Wire Rod,Certified,High,In qualification,Within 12 months,29926.0,629.0,177.0,5296902.0,23.79966930563169,0.28139904610492844,2.296193093064786,0.7783936824700943,45421.66516145674,0.0,85.0,3860841.5387238227,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,1,0,0,0,0,0
Sustainability,Automotive,Wire Rod,Certified,High,In qualification,Within 12 months,29926.0,629.0,177.0,5296902.0,23.79966930563169,0.28139904610492844,2.296193093064786,0.7783936824700943,45421.66516145674,0.0,85.0,3860841.5387238227,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,0,1,0,1,0,0
Management,Automotive,Wire Rod,Certified,High,In qualification,Within 12 months,29926.0,629.0,177.0,5296902.0,23.79966930563169,0.28139904610492844,2.296193093064786,0.7783936824700943,45421.66516145674,0.0,85.0,3860841.5387238227,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,0,0,0,0,0,0
Compliance,Automotive,Wire Rod,Certified,High,In qualification,Within 12 months,29926.0,629.0,177.0,5296902.0,23.79966930563169,0.28139904610492844,2.296193093064786,0.7783936824700943,45421.66516145674,0.0,85.0,3860841.5387238227,0.2,0.95,0.95,0.4,0.3,0.7,0.9,1,1,1,1,0,0,0
Procurement,Machinery,Bar Steel,Pending,Medium,Qualified,Beyond 12 months,30487.0,937.0,188.0,5731556.0,3.801724572505008,0.2006403415154749,2.3703916942183,0.5418686331901392,55746.18256156553,0.4,85.0,4738425.51773307,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,0,1,0,1,1,1
Sustainability,Machinery,Bar Steel,Pending,Medium,Qualified,Beyond 12 months,30487.0,937.0,188.0,5731556.0,3.801724572505008,0.2006403415154749,2.3703916942183,0.5418686331901392,55746.18256156553,0.4,85.0,4738425.51773307,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,1,0,0,0,0,1
Management,Machinery,Bar Steel,Pending,Medium,Qualified,Beyond 12 months,30487.0,937.0,188.0,5731556.0,3.801724572505008,0.2006403415154749,2.3703916942183,0.5418686331901392,55746.18256156553,0.4,85.0,4738425.51773307,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,1,0,0,0,0,1
Compliance,Machinery,Bar Steel,Pending,Medium,Qualified,Beyond 12 months,30487.0,937.0,188.0,5731556.0,3.801724572505008,0.2006403415154749,2.3703916942183,0.5418686331901392,55746.18256156553,0.4,85.0,4738425.51773307,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,1,0,1,0,0
Procurement,Infrastructure,Wire Rod,Not started,Medium,Not qualified,Within 3 months,29159.0,767.0,213.0,6210867.0,3.1840639594793423,0.2777053455019557,1.810655165737842,0.748043779744298,30984.685404185748,1.0,85.0,2633698.2593557886,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,1,0,0,0,1,1
Sustainability,Infrastructure,Wire Rod,Not started,Medium,Not qualified,Within 3 months,29159.0,767.0,213.0,6210867.0,3.1840639594793423,0.2777053455019557,1.810655165737842,0.748043779744298,30984.685404185748,1.0,85.0,2633698.2593557886,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,0,0,0,1,1,0
Management,Infrastructure,Wire Rod,Not started,Medium,Not qualified,Within 3 months,29159.0,767.0,213.0,6210867.0,3.1840639594793423,0.2777053455019557,1.810655165737842,0.748043779744298,30984.685404185748,1.0,85.0,2633698.2593557886,0.6,0.5,0.5,0.95,0.6,0.5,0.6,1,0,0,0,0,0,0
Compliance,Infrastructure,Wire Rod,Not started,Medium,Not qualified,Within 3 months,29159.0,767.0,213.0,6210867.0,3.1840639594793423,0.2777053455019557,1.810655165737842,0.748043779744298,30984.685404185748,1.0,85.0,2633698.2593557886,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,0,1,0,1,0
Procurement,Construction,Forged Components,Certified,Medium,In qualification,Within 12 months,3161.0,928.0,69.0,218109.0,0.13077545264367169,0.07435344827586207,1.689565192486882,0.7760894311176725,2887.4968816880714,1.0,85.0,245437.23494348608,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,0,0,1,0,1,0
Sustainability,Construction,Forged Components,Certified,Medium,In qualification,Within 12 months,3161.0,928.0,69.0,218109.0,0.13077545264367169,0.07435344827586207,1.689565192486882,0.7760894311176725,2887.4968816880714,1.0,85.0,245437.23494348608,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,0,0,0,0,0,0
Management,Construction,Forged Components,Certified,Medium,In qualification,Within 12 months,3161.0,928.0,69.0,218109.0,0.13077545264367169,0.07435344827586207,1.689565192486882,0.7760894311176725,2887.4968816880714,1.0,85.0,245437.23494348608,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,0,1,0,0,0,0
Compliance,Construction,Forged Components,Certified,Medium,In qualification,Within 12 months,3161.0,928.0,69.0,218109.0,0.13077545264367169,0.07435344827586207,1.689565192486882,0.7760894311176725,2887.4968816880714,1.0,85.0,245437.23494348608,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,0,0,0,0,1,0
Procurement,Renewable Energy,Bar Steel,Not started,Medium,In qualification,Within 3 months,20873.0,601.0,220.0,4592060.0,1.7000697123136084,0.36605657237936773,2.118927599723353,0.6221185701659457,31242.894873951762,0.3333333333333333,85.0,2655646.0642859,0.9,0.5,0.3,0.5,0.8,0.6,0.5,1,1,1,0,1,0,0
Sustainability,Renewable Energy,Bar Steel,Not started,Medium,In qualification,Within 3 months,20873.0,601.0,220.0,4592060.0,1.7000697123136084,0.36605657237936773,2.118927599723353,0.6221185701659457,31242.894873951762,0.3333333333333333,85.0,2655646.0642859,0.3,0.9,0.85,0.7,0.3,0.4,0.7,1,1,1,1,0,0,0
Management,Renewable Energy,Bar Steel,Not started,Medium,In qualification,Within 3 months,20873.0,601.0,220.0,4592060.0,1.7000697123136084,0.36605657237936773,2.118927599723353,0.6221185701659457,31242.894873951762,0.3333333333333333,85.0,2655646.0642859,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,1,0,1,1,0,1
Compliance,Renewable Energy,Bar Steel,Not started,Medium,In qualification,Within 3 months,20873.0,601.0,220.0,4592060.0,1.7000697123136084,0.36605657237936773,2.118927599723353,0.6221185701659457,31242.894873951762,0.3333333333333333,85.0,2655646.0642859,0.2,0.95,0.95,0.4,0.3,0.7,0.9,1,1,1,0,1,1,1
Procurement,Automotive,Engineering Steel,Not started,Low,Qualified,Within 3 months,29895.0,860.0,133.0,3976035.0,3.3205736791732714,0.15465116279069768,1.9636202524555189,0.36188753319137157,47883.79964240168,0.3333333333333333,85.0,4070122.969604143,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,0,0,1,0,0,1
Sustainability,Automotive,Engineering Steel,Not started,Low,Qualified,Within 3 months,29895.0,860.0,133.0,3976035.0,3.3205736791732714,0.15465116279069768,1.9636202524555189,0.36188753319137157,47883.79964240168,0.3333333333333333,85.0,4070122.969604143,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,1,1,1,1,0,0
Management,Automotive,Engineering Steel,Not started,Low,Qualified,Within 3 months,29895.0,860.0,133.0,3976035.0,3.3205736791732714,0.15465116279069768,1.9636202524555189,0.36188753319137157,47883.79964240168,0.3333333333333333,85.0,4070122.969604143,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,0,0,0,0,0,0
Compliance,Automotive,Engineering Steel,Not started,Low,Qualified,Within 3 months,29895.0,860.0,133.0,3976035.0,3.3205736791732714,0.15465116279069768,1.9636202524555189,0.36188753319137157,47883.79964240168,0.3333333333333333,85.0,4070122.969604143,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,1,0,1,0,0
Procurement,Infrastructure,Bar Steel,Certified,High,Qualified,Beyond 12 months,20636.0,615.0,97.0,2001692.0,0.7056057404677455,0.15772357723577235,1.8921007961392555,0.7695267376265658,23165.438271467865,0.5,85.0,1969062.2530747685,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,0,0,0,0,1,1
Sustainability,Infrastructure,Bar Steel,Certified,High,Qualified,Beyond 12 months,20636.0,615.0,97.0,2001692.0,0.7056057404677455,0.15772357723577235,1.8921007961392555,0.7695267376265658,23165.438271467865,0.5,85.0,1969062.2530747685,0.3,0.9,0.85,0.7,0.3,0.4,0.7,1,1,0,0,1,0,0
Management,Infrastructure,Bar Steel,Certified,High,Qualified,Beyond 12 months,20636.0,615.0,97.0,2001692.0,0.7056057404677455,0.15772357723577235,1.8921007961392555,0.7695267376265658,23165.438271467865,0.5,85.0,1969062.2530747685,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,0,0,1,1,0,1
Compliance,Infrastructure,Bar Steel,Certified,High,Qualified,Beyond 12 months,20636.0,615.0,97.0,2001692.0,0.7056057404677455,0.15772357723577235,1.8921007961392555,0.7695267376265658,23165.438271467865,0.5,85.0,1969062.2530747685,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,1,1,1,1,1
Procurement,Infrastructure,Engineering Steel,Pending,Medium,Qualified,Within 3 months,14018.0,812.0,115.0,1612070.0,1.5828940960221203,0.1416256157635468,2.028868194197588,0.7806881864730408,17496.987348282702,1.0,85.0,1487243.9246040296,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,0,1,0,0,0,0
Sustainability,Infrastructure,Engineering Steel,Pending,Medium,Qualified,Within 3 months,14018.0,812.0,115.0,1612070.0,1.5828940960221203,0.1416256157635468,2.028868194197588,0.7806881864730408,17496.987348282702,1.0,85.0,1487243.9246040296,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,1,1,0,0,0,0
Management,Infrastructure,Engineering Steel,Pending,Medium,Qualified,Within 3 months,14018.0,812.0,115.0,1612070.0,1.5828940960221203,0.1416256157635468,2.028868194197588,0.7806881864730408,17496.987348282702,1.0,85.0,1487243.9246040296,0.6,0.5,0.5,0.95,0.6,0.5,0.6,1,1,1,1,0,0,0
Compliance,Infrastructure,Engineering Steel,Pending,Medium,Qualified,Within 3 months,14018.0,812.0,115.0,1612070.0,1.5828940960221203,0.1416256157635468,2.028868194197588,0.7806881864730408,17496.987348282702,1.0,85.0,1487243.9246040296,0.2,0.95,0.95,0.4,0.3,0.7,0.9,1,1,1,0,0,0,0
Procurement,Automotive,Wire Rod,Not started,Low,In qualification,Within 12 months,36974.0,898.0,65.0,2403310.0,1.88689659287547,0.07238307349665925,1.7011522239714325,0.8928686491428994,29885.47689571018,1.0,85.0,2540265.5361353653,0.9,0.5,0.3,0.5,0.8,0.6,0.5,1,0,0,1,0,1,0
Sustainability,Automotive,Wire Rod,Not started,Low,In qualification,Within 12 months,36974.0,898.0,65.0,2403310.0,1.88689659287547,0.07238307349665925,1.7011522239714325,0.8928686491428994,29885.47689571018,1.0,85.0,2540265.5361353653,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,1,0,0,0,0,0
Management,Automotive,Wire Rod,Not started,Low,In qualification,Within 12 months,36974.0,898.0,65.0,2403310.0,1.88689659287547,0.07238307349665925,1.7011522239714325,0.8928686491428994,29885.47689571018,1.0,85.0,2540265.5361353653,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,1,0,1,1,0,0
Compliance,Automotive,Wire Rod,Not started,Low,In qualification,Within 12 months,36974.0,898.0,65.0,2403310.0,1.88689659287547,0.07238307349665925,1.7011522239714325,0.8928686491428994,29885.47689571018,1.0,85.0,2540265.5361353653,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,1,0,0,0,0
Procurement,Infrastructure,Engineering Steel,Not started,High,In qualification,Within 6 months,38295.0,664.0,133.0,5093235.0,2.2963881235366443,0.2003012048192771,2.267053090018107,0.6188716490319204,63117.10828256601,0.6666666666666666,85.0,5364954.204018111,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,1,0,0,0,1,0
Sustainability,Infrastructure,Engineering Steel,Not started,High,In qualification,Within 6 months,38295.0,664.0,133.0,5093235.0,2.2963881235366443,0.2003012048192771,2.267053090018107,0.6188716490319204,63117.10828256601,0.6666666666666666,85.0,5364954.204018111,0.3,0.9,0.85,0.7,0.3,0.4,0.7,1,1,1,1,0,0,0
Management,Infrastructure,Engineering Steel,Not started,High,In qualification,Within 6 months,38295.0,664.0,133.0,5093235.0,2.2963881235366443,0.2003012048192771,2.267053090018107,0.6188716490319204,63117.10828256601,0.6666666666666666,85.0,5364954.204018111,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,1,0,0,0,1,1
Compliance,Infrastructure,Engineering Steel,Not started,High,In qualification,Within 6 months,38295.0,664.0,133.0,5093235.0,2.2963881235366443,0.2003012048192771,2.267053090018107,0.6188716490319204,63117.10828256601,0.6666666666666666,85.0,5364954.204018111,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,0,0,1,1,0,1
Procurement,Machinery,Spring Steel,Certified,High,In qualification,Within 3 months,24997.0,905.0,109.0,2724673.0,2.229081344645063,0.12044198895027625,1.9262308982020004,0.7540838885181327,29300.158801067642,0.6666666666666666,85.0,2490513.4980907496,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,0,0,1,0,0,1
Sustainability,Machinery,Spring Steel,Certified,High,In qualification,Within 3 months,24997.0,905.0,109.0,2724673.0,2.229081344645063,0.12044198895027625,1.9262308982020004,0.7540838885181327,29300.158801067642,0.6666666666666666,85.0,2490513.4980907496,0.3,0.9,0.85,0.7,0.3,0.4,0.7,1,1,0,0,0,0,0
Management,Machinery,Spring Steel,Certified,High,In qualification,Within 3 months,24997.0,905.0,109.0,2724673.0,2.229081344645063,0.12044198895027625,1.9262308982020004,0.7540838885181327,29300.158801067642,0.6666666666666666,85.0,2490513.4980907496,0.6,0.5,0.5,0.95,0.6,0.5,0.6,1,0,0,0,1,0,0
Compliance,Machinery,Spring Steel,Certified,High,In qualification,Within 3 months,24997.0,905.0,109.0,2724673.0,2.229081344645063,0.12044198895027625,1.9262308982020004,0.7540838885181327,29300.158801067642,0.6666666666666666,85.0,2490513.4980907496,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,1,1,1,0,1
Procurement,Machinery,Forged Components,Certified,High,Not qualified,Within 6 months,35655.0,804.0,46.0,1640130.0,4.601148512740524,0.05721393034825871,1.726149276084216,0.7908296678811892,33348.82063047892,0.4,85.0,2834649.753590708,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,0,1,0,0,1,1
Sustainability,Machinery,Forged Components,Certified,High,Not qualified,Within 6 months,35655.0,804.0,46.0,1640130.0,4.601148512740524,0.05721393034825871,1.726149276084216,0.7908296678811892,33348.82063047892,0.4,85.0,2834649.753590708,0.3,0.9,0.85,0.7,0.3,0.4,0.7,1,1,1,0,0,1,0
Management,Machinery,Forged Components,Certified,High,Not qualified,Within 6 months,35655.0,804.0,46.0,1640130.0,4.601148512740524,0.05721393034825871,1.726149276084216,0.7908296678811892,33348.82063047892,0.4,85.0,2834649.753590708,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,0,0,0,0,1,0
Compliance,Machinery,Forged Components,Certified,High,Not qualified,Within 6 months,35655.0,804.0,46.0,1640130.0,4.601148512740524,0.05721393034825871,1.726149276084216,0.7908296678811892,33348.82063047892,0.4,85.0,2834649.753590708,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,1,0,1,1,1
Procurement,Machinery,Forged Components,Pending,High,Qualified,Within 3 months,28427.0,662.0,154.0,4377758.0,1.7710329884253482,0.2326283987915408,1.7831443185264273,0.8414130767645498,26770.59400956489,0.8333333333333334,85.0,2275500.490813016,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,0,1,0,0,0,0
Sustainability,Machinery,Forged Components,Pending,High,Qualified,Within 3 months,28427.0,662.0,154.0,4377758.0,1.7710329884253482,0.2326283987915408,1.7831443185264273,0.8414130767645498,26770.59400956489,0.8333333333333334,85.0,2275500.490813016,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,1,1,0,0,0,0
Management,Machinery,Forged Components,Pending,High,Qualified,Within 3 months,28427.0,662.0,154.0,4377758.0,1.7710329884253482,0.2326283987915408,1.7831443185264273,0.8414130767645498,26770.59400956489,0.8333333333333334,85.0,2275500.490813016,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,1,0,0,0,1,1
Compliance,Machinery,Forged Components,Pending,High,Qualified,Within 3 months,28427.0,662.0,154.0,4377758.0,1.7710329884253482,0.2326283987915408,1.7831443185264273,0.8414130767645498,26770.59400956489,0.8333333333333334,85.0,2275500.490813016,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,0,0,0,0,1
Procurement,Machinery,Forged Components,Certified,Medium,In qualification,Immediate,38312.0,837.0,112.0,4290944.0,1.691349683917266,0.13381123058542413,1.6038518875072356,0.707035501095137,34358.829396220324,0.6666666666666666,85.0,2920500.4986787275,0.9,0.5,0.3,0.5,0.8,0.6,0.5,1,0,1,1,0,0,0
Sustainability,Machinery,Forged Components,Certified,Medium,In qualification,Immediate,38312.0,837.0,112.0,4290944.0,1.691349683917266,0.13381123058542413,1.6038518875072356,0.707035501095137,34358.829396220324,0.6666666666666666,85.0,2920500.4986787275,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,1,1,0,0,0,1
Management,Machinery,Forged Components,Certified,Medium,In qualification,Immediate,38312.0,837.0,112.0,4290944.0,1.691349683917266,0.13381123058542413,1.6038518875072356,0.707035501095137,34358.829396220324,0.6666666666666666,85.0,2920500.4986787275,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,0,0,0,1,1,0
Compliance,Machinery,Forged Components,Certified,Medium,In qualification,Immediate,38312.0,837.0,112.0,4290944.0,1.691349683917266,0.13381123058542413,1.6038518875072356,0.707035501095137,34358.829396220324,0.6666666666666666,85.0,2920500.4986787275,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,0,1,1,0,0
Procurement,Infrastructure,Bar Steel,Not started,High,In qualification,Beyond 12 months,31273.0,772.0,59.0,1845107.0,0.7180360188009455,0.07642487046632124,2.2328880709416232,0.3898266349409402,57638.06028804936,0.4,85.0,4899235.124484195,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,1,0,1,1,0,0
Sustainability,Infrastructure,Bar Steel,Not started,High,In qualification,Beyond 12 months,31273.0,772.0,59.0,1845107.0,0.7180360188009455,0.07642487046632124,2.2328880709416232,0.3898266349409402,57638.06028804936,0.4,85.0,4899235.124484195,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,1,1,0,1,0,1
Management,Infrastructure,Bar Steel,Not started,High,In qualification,Beyond 12 months,31273.0,772.0,59.0,1845107.0,0.7180360188009455,0.07642487046632124,2.2328880709416232,0.3898266349409402,57638.06028804936,0.4,85.0,4899235.124484195,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,0,0,1,0,1,1
Compliance,Infrastructure,Bar Steel,Not started,High,In qualification,Beyond 12 months,31273.0,772.0,59.0,1845107.0,0.7180360188009455,0.07642487046632124,2.2328880709416232,0.3898266349409402,57638.06028804936,0.4,85.0,4899235.124484195,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,1,0,1,1,1
Procurement,Construction,Bar Steel,Pending,Medium,Qualified,Within 3 months,29373.0,698.0,165.0,4846545.0,3.56292344472282,0.23638968481375358,1.667294033115527,0.3301056963183776,39277.23301674268,0.75,85.0,3338564.8064231277,0.9,0.5,0.3,0.5,0.8,0.6,0.5,1,1,1,1,0,0,1
Sustainability,Construction,Bar Steel,Pending,Medium,Qualified,Within 3 months,29373.0,698.0,165.0,4846545.0,3.56292344472282,0.23638968481375358,1.667294033115527,0.3301056963183776,39277.23301674268,0.75,85.0,3338564.8064231277,0.3,0.9,0.85,0.7,0.3,0.4,0.7,1,0,1,0,0,0,1
Management,Construction,Bar Steel,Pending,Medium,Qualified,Within 3 months,29373.0,698.0,165.0,4846545.0,3.56292344472282,0.23638968481375358,1.667294033115527,0.3301056963183776,39277.23301674268,0.75,85.0,3338564.8064231277,0.6,0.5,0.5,0.95,0.6,0.5,0.6,0,1,0,0,0,0,0
Compliance,Construction,Bar Steel,Pending,Medium,Qualified,Within 3 months,29373.0,698.0,165.0,4846545.0,3.56292344472282,0.23638968481375358,1.667294033115527,0.3301056963183776,39277.23301674268,0.75,85.0,3338564.8064231277,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,1,1,0,1,0,0
Procurement,Automotive,Spring Steel,In audit,Medium,Qualified,Within 6 months,15313.0,635.0,44.0,673772.0,0.3950421266790574,0.06929133858267716,2.1372747809311425,0.7470438162865609,21288.606761602477,1.0,85.0,1809531.5747362105,0.9,0.5,0.3,0.5,0.8,0.6,0.5,0,1,0,0,1,0,0
Sustainability,Automotive,Spring Steel,In audit,Medium,Qualified,Within 6 months,15313.0,635.0,44.0,673772.0,0.3950421266790574,0.06929133858267716,2.1372747809311425,0.7470438162865609,21288.606761602477,1.0,85.0,1809531.5747362105,0.3,0.9,0.85,0.7,0.3,0.4,0.7,0,0,1,1,1,0,0
Management,Automotive,Spring Steel,In audit,Medium,Qualified,Within 6 months,15313.0,635.0,44.0,673772.0,0.3950421266790574,0.06929133858267716,2.1372747809311425,0.7470438162865609,21288.606761602477,1.0,85.0,1809531.5747362105,0.6,0.5,0.5,0.95,0.6,0.5,0.6,1,1,1,0,0,0,1
Compliance,Automotive,Spring Steel,In audit,Medium,Qualified,Within 6 months,15313.0,635.0,44.0,673772.0,0.3950421266790574,0.06929133858267716,2.1372747809311425,0.7470438162865609,21288.606761602477,1.0,85.0,1809531.5747362105,0.2,0.95,0.95,0.4,0.3,0.7,0.9,0,0,0,0,1,0,0
